Landmark,RL,AP,SI
T5L*@#,-0.0989319,-0.0187029,0.425637
T5R*@#,0.164594,-0.0213911,0.483224
T6L*@#,-0.089006,-0.00935981,0.33895
T6R*@#,0.185019,-0.0360701,0.383143
T7L*@#,-0.0725475,-0.00524555,0.242716
T7R*@#,0.198225,-0.049374,0.279279
T8L*@#,-0.0584073,-0.010767,0.149448
T8R*@#,0.193281,-0.060068,0.157539
T9L*@#,-0.0591688,-0.000670295,0.0664848
T9R*@#,0.183799,-0.0530556,0.0326854
T10L*@#,-0.0778813,-0.00818827,-0.0307393
T10R*@#,0.169698,-0.0396278,-0.0851522
T11L*@#,-0.0788018,-0.024272,-0.138956
T11R*@#,0.124067,-0.0167332,-0.210858
T12L*@#,-0.102663,-0.0306892,-0.270881
T12R*@#,0.0823016,0.011056,-0.332617
L1L*@#,-0.189191,-0.0405864,-0.393809
L1R*@#,0.100343,0.0333703,-0.461738
L2L*@#,-0.234671,-0.0289042,-0.547055
L2R*@#,0.0930851,0.0551556,-0.558602
L3L*@#,-0.261265,-0.00660971,-0.705624
L3R*@#,0.0798525,0.0689526,-0.718865
L4L*@#,-0.228794,0.0508972,-0.851621
L4R*@#,0.0775397,0.1084,-0.843827
L5L*@#,-0.240857,0.0873552,-1.0
L5R*@#,0.147482,0.114708,-0.972479
Max angle:,9.63033024205,TrXFiducials039#,
T1L*@#,-0.210208,0.00978286,0.896008
T1R*@#,0.0687769,0.0234138,0.886576
T2L*@#,-0.200555,-0.0218428,0.78523
T2R*@#,0.07843,-0.00821187,0.775798
T3L*@#,-0.171287,-0.063586,0.654547
T3R*@#,0.0684679,-0.0297197,0.684925
T4L*@#,-0.154664,-0.0836162,0.537703
T4R*@#,0.0830421,-0.0460319,0.598941
T5L*@#,-0.136563,-0.0830871,0.414855
T5R*@#,0.115196,-0.061642,0.514031
T6L*@#,-0.0982516,-0.0601215,0.293385
T6R*@#,0.15202,-0.0752154,0.421872
T7L*@#,-0.0535256,-0.0213602,0.200023
T7R*@#,0.201868,-0.100398,0.311104
T8L*@#,-0.022522,-0.00349618,0.121327
T8R*@#,0.239741,-0.111374,0.17423
T9L*@#,-0.00513076,-0.00109678,0.0517769
T9R*@#,0.261584,-0.106952,0.0239765
T10L*@#,-0.00115013,-0.0101648,-0.0312323
T10R*@#,0.233918,-0.0826819,-0.118194
T11L*@#,-0.010469,-0.0131654,-0.137436
T11R*@#,0.188621,-0.0394334,-0.238588
T12L*@#,-0.0624885,-0.0129804,-0.276417
T12R*@#,0.118473,-0.00316469,-0.369214
L1L*@#,-0.170164,0.00770867,-0.4072
L1R*@#,0.105486,0.0690959,-0.492529
L2L*@#,-0.223045,0.00885583,-0.55832
L2R*@#,0.0806432,0.0941785,-0.600901
L3L*@#,-0.268412,0.0458555,-0.72816
L3R*@#,0.0754999,0.145023,-0.715429
L4L*@#,-0.269253,0.119464,-0.87546
L4R*@#,0.0932844,0.185516,-0.824236
L5L*@#,-0.248559,0.140014,-1.0
L5R*@#,0.141202,0.190432,-0.972979
Max angle:,39.662494756,TrXFiducials040#,
T1L*@#,-0.127698,-0.0253023,0.901995
T1R*@#,0.110516,-0.0120145,0.915226
T2L*@#,-0.118105,-0.0344475,0.794692
T2R*@#,0.12011,-0.0211601,0.807923
T3L*@#,-0.108511,-0.043593,0.687385
T3R*@#,0.129703,-0.0303053,0.700621
T4L*@#,-0.0989179,-0.0527382,0.580083
T4R*@#,0.139297,-0.0394509,0.593318
T5L*@#,-0.0893241,-0.0618838,0.472781
T5R*@#,0.14889,-0.048596,0.486016
T6L*@#,-0.0873971,-0.0671689,0.364478
T6R*@#,0.16615,-0.0616017,0.379711
T7L*@#,-0.0792317,-0.0693322,0.253944
T7R*@#,0.177769,-0.0719146,0.265256
T8L*@#,-0.0732942,-0.0581568,0.150417
T8R*@#,0.175431,-0.0718376,0.139541
T9L*@#,-0.0802603,-0.049875,0.0509396
T9R*@#,0.156442,-0.0596122,0.00788233
T10L*@#,-0.0881046,-0.0461356,-0.0577241
T10R*@#,0.133427,-0.0345143,-0.114252
T11L*@#,-0.10776,-0.0315826,-0.177603
T11R*@#,0.093801,-0.00222723,-0.235616
T12L*@#,-0.131835,-0.0112346,-0.324859
T12R*@#,0.038576,0.0287787,-0.364355
L1L*@#,-0.198193,-0.00588272,-0.463633
L1R*@#,0.062668,0.0823602,-0.475691
L2L*@#,-0.216944,0.0119728,-0.606802
L2R*@#,0.0731851,0.110107,-0.590378
L3L*@#,-0.223933,0.060036,-0.753553
L3R*@#,0.0885387,0.138821,-0.716377
L4L*@#,-0.156758,0.111012,-0.87808
L4R*@#,0.116629,0.148105,-0.835695
L5L*@#,-0.109126,0.141142,-1.0
L5R*@#,0.164261,0.178234,-0.957615
Max angle:,42.0217580669,TrXFiducials042#,
T1L*@#,-0.185877,-0.0223922,0.944356
T1R*@#,0.136661,0.0172924,0.945637
T2L*@#,-0.179906,-0.0676625,0.818402
T2R*@#,0.142633,-0.0279775,0.819684
T3L*@#,-0.15915,-0.110187,0.666893
T3R*@#,0.133821,-0.0759938,0.719285
T4L*@#,-0.131365,-0.101654,0.542022
T4R*@#,0.149243,-0.0980835,0.621052
T5L*@#,-0.106924,-0.0793915,0.434851
T5R*@#,0.193207,-0.0981836,0.501365
T6L*@#,-0.081787,-0.0399206,0.339215
T6R*@#,0.223019,-0.0981252,0.378855
T7L*@#,-0.0689154,-0.0160738,0.239723
T7R*@#,0.224512,-0.0844342,0.25678
T8L*@#,-0.0649503,4.70552e-06,0.150757
T8R*@#,0.223925,-0.0659302,0.121764
T9L*@#,-0.0604436,-0.00999763,0.0629009
T9R*@#,0.214165,-0.029048,-0.0172592
T10L*@#,-0.0732526,0.00324766,-0.0400658
T10R*@#,0.175788,0.00476208,-0.122514
T11L*@#,-0.105921,0.0146443,-0.149717
T11R*@#,0.1351,0.0311226,-0.230304
T12L*@#,-0.108828,0.0177002,-0.336442
T12R*@#,0.0967143,0.0345084,-0.370885
L1L*@#,-0.202061,0.0153123,-0.459269
L1R*@#,0.145888,0.0796118,-0.498706
L2L*@#,-0.224091,0.0366699,-0.584592
L2R*@#,0.123858,0.100969,-0.624029
L3L*@#,-0.246121,0.0580276,-0.709914
L3R*@#,0.101828,0.122327,-0.749351
L4L*@#,-0.268151,0.0793853,-0.835236
L4R*@#,0.0797983,0.143685,-0.874673
L5L*@#,-0.290181,0.100743,-0.960563
L5R*@#,0.0577684,0.165042,-1.0
Max angle:,8.53135099478,TrXFiducials043#,
T1L*@#,-0.12085,0.225763,0.903159
T1R*@#,0.169527,0.224017,0.906516
T2L*@#,-0.125655,0.119914,0.815847
T2R*@#,0.164721,0.118168,0.819204
T3L*@#,-0.115085,0.0289033,0.731433
T3R*@#,0.14454,-0.00251874,0.728995
T4L*@#,-0.129179,-0.0335773,0.645197
T4R*@#,0.139462,-0.0866567,0.617154
T5L*@#,-0.149288,-0.0805884,0.558154
T5R*@#,0.128935,-0.140074,0.518144
T6L*@#,-0.165543,-0.143436,0.445199
T6R*@#,0.112139,-0.182821,0.419245
T7L*@#,-0.174641,-0.201872,0.315077
T7R*@#,0.0974209,-0.236009,0.284584
T8L*@#,-0.184474,-0.236,0.170236
T8R*@#,0.0835774,-0.257606,0.151788
T9L*@#,-0.168006,-0.228527,0.00494283
T9R*@#,0.0787666,-0.244884,0.0128112
T10L*@#,-0.156818,-0.186326,-0.132911
T10R*@#,0.0769582,-0.198346,-0.120405
T11L*@#,-0.128037,-0.103651,-0.259278
T11R*@#,0.0715176,-0.137021,-0.249714
T12L*@#,-0.0843118,-0.0283028,-0.415462
T12R*@#,0.0809254,-0.0347181,-0.402692
L1L*@#,-0.157894,0.0517663,-0.494912
L1R*@#,0.162922,0.0410429,-0.501514
L2L*@#,-0.167184,0.132505,-0.627239
L2R*@#,0.205038,0.118516,-0.617692
L3L*@#,-0.150771,0.211611,-0.75149
L3R*@#,0.221451,0.197623,-0.741943
L4L*@#,-0.134357,0.290717,-0.875745
L4R*@#,0.237864,0.276728,-0.866198
L5L*@#,-0.117944,0.369823,-1.0
L5R*@#,0.254278,0.355835,-0.990453
Max angle:,13.2555250893,TrXFiducials045#,
T1L*@#,-0.112139,0.120162,0.851813
T1R*@#,0.196169,0.119484,0.825501
T2L*@#,-0.104665,0.0607727,0.785204
T2R*@#,0.177614,0.0665258,0.761627
T3L*@#,-0.0878723,-0.00713877,0.685402
T3R*@#,0.14748,0.00609872,0.662561
T4L*@#,-0.0979368,-0.0435623,0.588918
T4R*@#,0.13816,-0.0215206,0.565594
T5L*@#,-0.100313,-0.0669217,0.486018
T5R*@#,0.134888,-0.0488964,0.463775
T6L*@#,-0.118155,-0.0793048,0.379958
T6R*@#,0.134626,-0.0658896,0.361848
T7L*@#,-0.12387,-0.0865954,0.272645
T7R*@#,0.138754,-0.0764826,0.253823
T8L*@#,-0.122308,-0.0935449,0.160488
T8R*@#,0.124926,-0.0842261,0.147097
T9L*@#,-0.132051,-0.091455,0.0432898
T9R*@#,0.123499,-0.081409,0.0341017
T10L*@#,-0.125029,-0.0887672,-0.0585107
T10R*@#,0.118936,-0.0784601,-0.0788661
T11L*@#,-0.102002,-0.0720216,-0.196037
T11R*@#,0.111219,-0.0533362,-0.207186
T12L*@#,-0.0858897,-0.0407584,-0.3018
T12R*@#,0.0830753,-0.0401531,-0.314772
L1L*@#,-0.156932,-0.00469262,-0.439294
L1R*@#,0.121514,0.0154051,-0.465423
L2L*@#,-0.186426,0.0451327,-0.56865
L2R*@#,0.130465,0.0670045,-0.592739
L3L*@#,-0.212727,0.0785075,-0.72539
L3R*@#,0.125202,0.128502,-0.701826
L4L*@#,-0.218001,0.0949024,-0.857885
L4R*@#,0.125074,0.15487,-0.843067
L5L*@#,-0.21487,0.12014,-1.0
L5R*@#,0.169592,0.147632,-0.978227
Max angle:,14.2526118468,TrXFiducials046#,
T1L*@#,-0.148983,-0.0369908,0.897586
T1R*@#,0.15537,-0.043204,0.860834
T2L*@#,-0.155724,-0.048927,0.802535
T2R*@#,0.148629,-0.0551404,0.765783
T3L*@#,-0.156384,-0.0630354,0.705552
T3R*@#,0.135806,-0.0649052,0.672657
T4L*@#,-0.171713,-0.0825393,0.591665
T4R*@#,0.126148,-0.0703076,0.583173
T5L*@#,-0.177071,-0.0970076,0.480362
T5R*@#,0.131866,-0.0782459,0.503065
T6L*@#,-0.163565,-0.0960147,0.351781
T6R*@#,0.13744,-0.0916602,0.420877
T7L*@#,-0.122883,-0.0730786,0.210941
T7R*@#,0.144648,-0.103485,0.301923
T8L*@#,-0.098825,-0.0426432,0.108542
T8R*@#,0.17511,-0.101822,0.179439
T9L*@#,-0.0638588,-0.0256193,0.010576
T9R*@#,0.187562,-0.0909416,0.0436113
T10L*@#,-0.0210697,0.0118991,-0.0761653
T10R*@#,0.180301,-0.0556401,-0.0856507
T11L*@#,-0.00441385,0.0407191,-0.198982
T11R*@#,0.169543,-0.00594535,-0.226355
T12L*@#,-0.0148277,0.043062,-0.296177
T12R*@#,0.140592,0.0154905,-0.355465
L1L*@#,-0.126767,0.100773,-0.384713
L1R*@#,0.186371,0.0671498,-0.503194
L2L*@#,-0.199429,0.107397,-0.534788
L2R*@#,0.145877,0.0857234,-0.653999
L3L*@#,-0.269149,0.118915,-0.690423
L3R*@#,0.130476,0.113578,-0.778617
L4L*@#,-0.292025,0.160286,-0.853245
L4R*@#,0.0878464,0.164377,-0.877173
L5L*@#,-0.316692,0.14656,-1.0
L5R*@#,0.119793,0.151222,-0.975971
Max angle:,36.5542105634,TrXFiducials047#,
T1L*@#,-0.21471,-0.0202871,0.829267
T1R*@#,0.0646402,0.00631602,0.827294
T2L*@#,-0.213205,-0.0368725,0.733606
T2R*@#,0.0661453,-0.0102693,0.731634
T3L*@#,-0.196097,-0.0619857,0.625936
T3R*@#,0.0520482,-0.0183268,0.647988
T4L*@#,-0.177985,-0.0727107,0.516049
T4R*@#,0.0521231,-0.0225899,0.586544
T5L*@#,-0.156098,-0.0674317,0.419567
T5R*@#,0.0731318,-0.0302495,0.517315
T6L*@#,-0.120965,-0.0545041,0.308851
T6R*@#,0.109648,-0.0502797,0.421288
T7L*@#,-0.0836317,-0.0312885,0.222895
T7R*@#,0.146304,-0.0672958,0.321681
T8L*@#,-0.0386515,-0.018355,0.137205
T8R*@#,0.169616,-0.0882128,0.19821
T9L*@#,-0.0128075,-0.00647781,0.0575847
T9R*@#,0.189098,-0.0876761,0.0862407
T10L*@#,-0.00524634,0.00875044,-0.0327751
T10R*@#,0.214079,-0.0770386,-0.0406542
T11L*@#,0.00441228,0.0406886,-0.141653
T11R*@#,0.198818,-0.0409185,-0.180397
T12L*@#,0.000323102,0.066126,-0.27334
T12R*@#,0.156886,0.00936041,-0.318322
L1L*@#,-0.0851672,0.0710819,-0.401623
L1R*@#,0.169851,0.0149902,-0.474549
L2L*@#,-0.150184,0.0883146,-0.527352
L2R*@#,0.16302,0.0458009,-0.613564
L3L*@#,-0.241335,0.0846376,-0.684948
L3R*@#,0.142377,0.0536746,-0.75101
L4L*@#,-0.235921,0.0817812,-0.863068
L4R*@#,0.105258,0.0822019,-0.888329
L5L*@#,-0.255765,0.102455,-0.997564
L5R*@#,0.109993,0.106589,-1.0
Max angle:,15.2833391652,TrXFiducials048#,
T1L*@#,-0.122975,-0.340671,0.944067
T1R*@#,0.111894,-0.364993,0.92377
T2L*@#,-0.122727,-0.295695,0.828543
T2R*@#,0.112141,-0.320017,0.808246
T3L*@#,-0.122479,-0.250724,0.713014
T3R*@#,0.11239,-0.275042,0.692717
T4L*@#,-0.12223,-0.205749,0.59749
T4R*@#,0.112638,-0.230071,0.577193
T5L*@#,-0.121982,-0.160778,0.481961
T5R*@#,0.112887,-0.185095,0.461664
T6L*@#,-0.121734,-0.115803,0.366436
T6R*@#,0.113134,-0.140124,0.346139
T7L*@#,-0.121486,-0.0708294,0.250907
T7R*@#,0.113383,-0.0951489,0.23061
T8L*@#,-0.121237,-0.0258558,0.135383
T8R*@#,0.113631,-0.0501753,0.115086
T9L*@#,-0.12099,0.0191179,0.0198586
T9R*@#,0.113879,-0.00520166,-0.000442985
T10L*@#,-0.120741,0.0640914,-0.0956704
T10R*@#,0.114127,0.039772,-0.115967
T11L*@#,-0.109359,0.115057,-0.214263
T11R*@#,0.103241,0.078754,-0.228427
T12L*@#,-0.107702,0.144953,-0.338013
T12R*@#,0.0990285,0.125724,-0.349278
L1L*@#,-0.171588,0.195075,-0.465179
L1R*@#,0.154655,0.16473,-0.464306
L2L*@#,-0.177361,0.225047,-0.578687
L2R*@#,0.187463,0.200786,-0.561002
L3L*@#,-0.197644,0.266579,-0.713552
L3R*@#,0.225333,0.244819,-0.686998
L4L*@#,-0.175297,0.30629,-0.853298
L4R*@#,0.211997,0.279998,-0.840652
L5L*@#,-0.170792,0.343736,-1.0
L5R*@#,0.216502,0.317443,-0.987349
Max angle:,19.7026338472,TrXFiducials050#,
T1L*@#,-0.0935949,-0.231167,0.998638
T1R*@#,0.0771845,-0.225343,1.0
T2L*@#,-0.092245,-0.202293,0.873177
T2R*@#,0.0785345,-0.196465,0.874539
T3L*@#,-0.0908946,-0.173415,0.747716
T3R*@#,0.0798848,-0.167591,0.749078
T4L*@#,-0.0895447,-0.14454,0.622255
T4R*@#,0.0812348,-0.138717,0.623617
T5L*@#,-0.0881943,-0.115666,0.496793
T5R*@#,0.0825851,-0.109842,0.498156
T6L*@#,-0.086844,-0.0867919,0.371334
T6R*@#,0.0839355,-0.0809681,0.372696
T7L*@#,-0.085494,-0.0579177,0.245873
T7R*@#,0.0852855,-0.0520938,0.247235
T8L*@#,-0.0841436,-0.0290435,0.120412
T8R*@#,0.0866358,-0.0232197,0.121774
T9L*@#,-0.0827937,-0.000169275,-0.00504928
T9R*@#,0.0879858,0.00565838,-0.00368706
T10L*@#,-0.0814433,0.0287088,-0.13051
T10R*@#,0.0893361,0.0345326,-0.129148
T11L*@#,-0.0800934,0.0575821,-0.255972
T11R*@#,0.0906861,0.0634067,-0.254609
T12L*@#,-0.0506945,0.0996147,-0.378115
T12R*@#,0.0639875,0.0791237,-0.383389
L1L*@#,-0.0989584,0.111388,-0.507113
L1R*@#,0.129002,0.112475,-0.464357
L2L*@#,-0.130383,0.0885165,-0.63091
L2R*@#,0.156899,0.164455,-0.617395
L3L*@#,-0.162115,0.138755,-0.750096
L3R*@#,0.163306,0.192322,-0.74322
L4L*@#,-0.158652,0.198551,-0.870418
L4R*@#,0.145202,0.216854,-0.87064
L5L*@#,-0.15604,0.207121,-0.986466
L5R*@#,0.130439,0.236182,-0.982222
Max angle:,24.9695808354,TrXFiducials051#,
T1L*@#,-0.081365,0.18377,0.914875
T1R*@#,0.17831,0.192198,0.915569
T2L*@#,-0.0838179,0.141506,0.803973
T2R*@#,0.175857,0.149934,0.804667
T3L*@#,-0.0862704,0.0992425,0.693072
T3R*@#,0.173405,0.107671,0.693766
T4L*@#,-0.0887233,0.0569785,0.58217
T4R*@#,0.170952,0.0654068,0.582864
T5L*@#,-0.0911758,0.0147146,0.471269
T5R*@#,0.168499,0.0231429,0.471963
T6L*@#,-0.0936287,-0.027549,0.360367
T6R*@#,0.166046,-0.0191207,0.361061
T7L*@#,-0.0956635,-0.0680334,0.252177
T7R*@#,0.163176,-0.0631641,0.247447
T8L*@#,-0.0998307,-0.0864694,0.155943
T8R*@#,0.147064,-0.0822119,0.139057
T9L*@#,-0.0968214,-0.10339,0.0488572
T9R*@#,0.140124,-0.0934465,0.0421533
T10L*@#,-0.103777,-0.113832,-0.0515893
T10R*@#,0.119236,-0.107528,-0.0636813
T11L*@#,-0.108417,-0.117466,-0.19256
T11R*@#,0.0947372,-0.103092,-0.225952
T12L*@#,-0.110235,-0.111049,-0.334013
T12R*@#,0.0387795,-0.116286,-0.368555
L1L*@#,-0.194776,-0.0664423,-0.452425
L1R*@#,0.096959,-0.073214,-0.494907
L2L*@#,-0.21144,-0.0229265,-0.604597
L2R*@#,0.10157,-0.0234532,-0.598029
L3L*@#,-0.242249,0.023177,-0.726547
L3R*@#,0.121932,0.0167791,-0.740304
L4L*@#,-0.230309,0.0683776,-0.847884
L4R*@#,0.0943961,0.0634698,-0.866327
L5L*@#,-0.248109,0.10065,-0.973878
L5R*@#,0.115567,0.091654,-1.0
Max angle:,61.7151801492,TrXFiducials052#,
T1L*@#,-0.199386,0.0641291,0.850941
T1R*@#,0.0122083,0.117847,0.883193
T2L*@#,-0.176546,0.0246713,0.750928
T2R*@#,0.0350486,0.0783892,0.783181
T3L*@#,-0.153705,-0.0147865,0.650916
T3R*@#,0.0578896,0.0389315,0.683168
T4L*@#,-0.130865,-0.0542443,0.550903
T4R*@#,0.0807299,-0.000526326,0.583155
T5L*@#,-0.10438,-0.0904174,0.441282
T5R*@#,0.0999259,-0.0432688,0.492753
T6L*@#,-0.0799892,-0.104268,0.339607
T6R*@#,0.143071,-0.0744383,0.39966
T7L*@#,-0.0574417,-0.099517,0.23508
T7R*@#,0.178424,-0.0996671,0.289648
T8L*@#,-0.0241441,-0.0889139,0.126484
T8R*@#,0.209397,-0.106753,0.162216
T9L*@#,-0.0238152,-0.0641568,0.0307065
T9R*@#,0.22514,-0.0996939,0.035731
T10L*@#,-0.0107212,-0.0536127,-0.0554704
T10R*@#,0.228475,-0.081747,-0.100316
T11L*@#,-0.0113543,-0.0425817,-0.163978
T11R*@#,0.209579,-0.0467304,-0.228253
T12L*@#,-0.0380471,-0.0204606,-0.28229
T12R*@#,0.147118,-0.00901391,-0.355177
L1L*@#,-0.104458,0.0040162,-0.406567
L1R*@#,0.109293,0.0533003,-0.485624
L2L*@#,-0.172893,0.000247574,-0.54583
L2R*@#,0.0710264,0.107576,-0.598248
L3L*@#,-0.219476,0.0248165,-0.695522
L3R*@#,0.0511306,0.137062,-0.709168
L4L*@#,-0.239167,0.0576762,-0.856507
L4R*@#,0.0453735,0.19387,-0.839147
L5L*@#,-0.216422,0.0992924,-1.0
L5R*@#,0.0589842,0.192972,-0.967455
Max angle:,6.19925932244,TrXFiducials057#,
T1L*@#,-0.110517,0.0154431,0.873652
T1R*@#,0.21164,-0.00955491,0.885679
T2L*@#,-0.0987919,-0.0202721,0.790937
T2R*@#,0.194445,-0.0438677,0.802959
T3L*@#,-0.0898583,-0.0475773,0.69156
T3R*@#,0.185743,-0.0713648,0.700745
T4L*@#,-0.0782109,-0.0608664,0.595364
T4R*@#,0.178666,-0.0883419,0.587941
T5L*@#,-0.0821612,-0.0606398,0.479947
T5R*@#,0.179076,-0.099014,0.467391
T6L*@#,-0.089667,-0.066958,0.385796
T6R*@#,0.17932,-0.108099,0.355346
T7L*@#,-0.100953,-0.0634021,0.272146
T7R*@#,0.167415,-0.101301,0.242802
T8L*@#,-0.114312,-0.0495376,0.164818
T8R*@#,0.14804,-0.0889222,0.128965
T9L*@#,-0.127172,-0.0350643,0.0477523
T9R*@#,0.126677,-0.062671,-0.00939569
T10L*@#,-0.123158,-0.00995909,-0.0384076
T10R*@#,0.113079,-0.0364212,-0.0795546
T11L*@#,-0.134476,0.0253818,-0.168288
T11R*@#,0.0755192,0.0116142,-0.201518
T12L*@#,-0.14752,0.0514689,-0.322137
T12R*@#,0.0531835,0.0427488,-0.345111
L1L*@#,-0.187088,0.0703416,-0.449665
L1R*@#,0.0778875,0.0551819,-0.473836
L2L*@#,-0.203978,0.0936598,-0.591621
L2R*@#,0.0850703,0.0809507,-0.603511
L3L*@#,-0.209673,0.118085,-0.731269
L3R*@#,0.0953294,0.0932659,-0.739254
L4L*@#,-0.186159,0.127202,-0.874048
L4R*@#,0.0934186,0.103976,-0.861903
L5L*@#,-0.213761,0.139339,-1.0
L5R*@#,0.132954,0.0951723,-0.984278
Max angle:,10.9760637101,TrXFiducials059#,
T1L*@#,-0.154309,-0.0228591,0.894077
T1R*@#,0.0832995,0.0217656,0.891683
T2L*@#,-0.144757,-0.0375098,0.787354
T2R*@#,0.0928506,0.00711485,0.78496
T3L*@#,-0.135207,-0.0521608,0.680631
T3R*@#,0.102402,-0.00753592,0.678242
T4L*@#,-0.125656,-0.0668116,0.573913
T4R*@#,0.111952,-0.0221867,0.571519
T5L*@#,-0.112547,-0.0765621,0.458945
T5R*@#,0.117946,-0.0417378,0.473046
T6L*@#,-0.114863,-0.0682058,0.354698
T6R*@#,0.137616,-0.054279,0.381791
T7L*@#,-0.109911,-0.0473096,0.250615
T7R*@#,0.153478,-0.0682048,0.275923
T8L*@#,-0.100611,-0.0236301,0.135751
T8R*@#,0.153346,-0.0709927,0.156566
T9L*@#,-0.0802958,-0.00831164,0.0247812
T9R*@#,0.164483,-0.066812,0.0397313
T10L*@#,-0.0595314,-0.00551967,-0.0996175
T10R*@#,0.152029,-0.0570656,-0.0936392
T11L*@#,-0.0547792,0.0390516,-0.183963
T11R*@#,0.151928,-0.0319871,-0.198808
T12L*@#,-0.040018,0.0448838,-0.302687
T12R*@#,0.121891,0.00423033,-0.328063
L1L*@#,-0.0848222,0.0752039,-0.444894
L1R*@#,0.128209,0.0279149,-0.482672
L2L*@#,-0.146897,0.0919875,-0.552071
L2R*@#,0.135883,0.037659,-0.620367
L3L*@#,-0.207861,0.0766666,-0.687813
L3R*@#,0.136185,0.0641295,-0.751757
L4L*@#,-0.232292,0.0895058,-0.823678
L4R*@#,0.124651,0.0808437,-0.870418
L5L*@#,-0.262436,0.0767257,-0.973784
L5R*@#,0.0986449,0.0919979,-1.0
Max angle:,82.1068610047,TrXFiducials061#,
T1L*@#,-0.255131,-0.173983,0.881016
T1R*@#,-0.0117489,-0.201473,0.938601
T2L*@#,-0.235694,-0.159702,0.770194
T2R*@#,0.00768822,-0.187193,0.82778
T3L*@#,-0.216257,-0.145422,0.659373
T3R*@#,0.0271253,-0.172912,0.716958
T4L*@#,-0.19682,-0.131141,0.548551
T4R*@#,0.0465624,-0.158632,0.606137
T5L*@#,-0.177383,-0.116861,0.437728
T5R*@#,0.0659993,-0.144352,0.495316
T6L*@#,-0.157946,-0.10258,0.326907
T6R*@#,0.0854363,-0.130071,0.384493
T7L*@#,-0.138508,-0.0882998,0.216085
T7R*@#,0.104873,-0.115791,0.273671
T8L*@#,-0.119071,-0.0740193,0.105264
T8R*@#,0.124311,-0.10151,0.16285
T9L*@#,-0.0943781,-0.0511598,-0.00413172
T9R*@#,0.138491,-0.0958086,0.0506027
T10L*@#,-0.0584636,-0.0175931,-0.102718
T10R*@#,0.148522,-0.0770965,-0.0602334
T11L*@#,-0.0179083,0.0312251,-0.205411
T11R*@#,0.16654,-0.032852,-0.195598
T12L*@#,0.00276404,0.0632672,-0.323258
T12R*@#,0.160849,0.0101745,-0.341161
L1L*@#,-0.0574612,0.148863,-0.448279
L1R*@#,0.228652,0.0815745,-0.482669
L2L*@#,-0.0807128,0.200831,-0.559512
L2R*@#,0.226322,0.151766,-0.622863
L3L*@#,-0.0935032,0.261911,-0.685224
L3R*@#,0.213532,0.212846,-0.748576
L4L*@#,-0.106294,0.322991,-0.810941
L4R*@#,0.200741,0.273926,-0.874288
L5L*@#,-0.119085,0.384071,-0.936653
L5R*@#,0.18795,0.335006,-1.0
Max angle:,45.9483777396,TrXFiducials062#,
T1L*@#,-0.223076,0.107844,0.832965
T1R*@#,0.0583427,0.137261,0.806498
T2L*@#,-0.215418,0.0352768,0.756006
T2R*@#,0.0382177,0.0744777,0.747759
T3L*@#,-0.202467,-0.0410433,0.642916
T3R*@#,0.0359033,0.0294159,0.671666
T4L*@#,-0.159454,-0.0827807,0.519352
T4R*@#,0.0513164,-0.0107201,0.604511
T5L*@#,-0.124785,-0.0971208,0.3994
T5R*@#,0.103022,-0.0554224,0.525656
T6L*@#,-0.0663232,-0.0827476,0.290391
T6R*@#,0.17179,-0.10209,0.413062
T7L*@#,-0.0274847,-0.0574303,0.192133
T7R*@#,0.207489,-0.125884,0.295778
T8L*@#,0.00344384,-0.0410433,0.111707
T8R*@#,0.225693,-0.134514,0.160708
T9L*@#,0.00571936,-0.0324168,0.0403166
T9R*@#,0.236729,-0.120006,0.00880797
T10L*@#,0.00696465,-0.03479,-0.0332781
T10R*@#,0.206991,-0.0913321,-0.117254
T11L*@#,-0.00815683,-0.0194742,-0.144276
T11R*@#,0.151596,-0.0295446,-0.246909
T12L*@#,-0.0536131,-0.00910549,-0.272859
T12R*@#,0.106422,0.0251025,-0.34198
L1L*@#,-0.156473,0.0170496,-0.37019
L1R*@#,0.116186,0.0711754,-0.466068
L2L*@#,-0.220167,0.0180095,-0.505
L2R*@#,0.1109,0.101313,-0.56531
L3L*@#,-0.273132,0.0294756,-0.663093
L3R*@#,0.12053,0.115691,-0.6758
L4L*@#,-0.2676,0.0770325,-0.841376
L4R*@#,0.118993,0.128631,-0.819112
L5L*@#,-0.252767,0.0797058,-1.0
L5R*@#,0.174665,0.120004,-0.95714
Max angle:,40.596465968,TrXFiducials063#,
T1L*@#,-0.223233,0.284863,0.94667
T1R*@#,0.196676,0.298101,0.932005
T2L*@#,-0.212356,0.160276,0.872393
T2R*@#,0.177159,0.173833,0.873566
T3L*@#,-0.18374,0.0434989,0.763609
T3R*@#,0.164451,0.0744094,0.774576
T4L*@#,-0.176791,-0.0272283,0.648955
T4R*@#,0.167874,0.00473026,0.67426
T5L*@#,-0.176497,-0.0789019,0.534809
T5R*@#,0.173447,-0.0543959,0.557546
T6L*@#,-0.165416,-0.119922,0.416458
T6R*@#,0.191927,-0.106201,0.434124
T7L*@#,-0.161533,-0.160596,0.262638
T7R*@#,0.195018,-0.142518,0.278201
T8L*@#,-0.144416,-0.176426,0.134085
T8R*@#,0.187304,-0.158336,0.143023
T9L*@#,-0.123879,-0.169647,-0.00650207
T9R*@#,0.192325,-0.149299,-0.0116898
T10L*@#,-0.120645,-0.144778,-0.157834
