-0.278204, -0.114524, -0.278204
-0.037104, -0.080955, -0.037104
-0.241158, -0.118021, -0.241158
-0.000057, -0.084452, -0.000057
-0.204111, -0.121518, -0.204111
0.036990, -0.087949, 0.036990
-0.167064, -0.125015, -0.167064
0.074037, -0.091446, 0.074037
-0.141212, -0.110946, -0.141212
0.122279, -0.112509, 0.122279
-0.101150, -0.078117, -0.101150
0.163496, -0.125015, 0.163496
-0.071305, -0.037471, -0.071305
0.195831, -0.118762, 0.195831
-0.051983, -0.001575, -0.051983
0.224734, -0.092189, 0.224734
-0.045243, 0.023543, -0.045243
0.230260, -0.048415, 0.230260
-0.040824, 0.036058, -0.040824
0.222089, -0.041136, 0.222089
-0.045061, 0.028187, -0.045061
0.182495, -0.006206, 0.182495
-0.069529, 0.046947, -0.069529
0.151012, 0.025084, 0.151012
-0.106583, 0.109478, -0.106583
0.132598, 0.108189, 0.132598
-0.148101, 0.112604, -0.148101
0.125617, 0.147344, 0.125617
-0.210892, 0.111035, -0.210892
0.168660, 0.172095, 0.168660
-0.237099, 0.132928, -0.237099
0.190911, 0.197020, 0.190911
-0.217755, 0.159504, -0.217755
0.193428, 0.186207, 0.193428
-0.139968, -0.028494, -0.139968
0.111037, -0.001450, 0.111037
-0.133546, -0.051148, -0.133546
0.117459, -0.024104, 0.117459
-0.127125, -0.073801, -0.127125
0.123880, -0.046757, 0.123880
-0.129886, -0.092712, -0.129886
0.139485, -0.073153, 0.139485
-0.115002, -0.098383, -0.115002
0.158973, -0.096519, 0.158973
-0.082312, -0.093633, -0.082312
0.172731, -0.125984, 0.172731
-0.062064, -0.060289, -0.062064
0.174327, -0.141075, 0.174327
-0.050698, -0.030111, -0.050698
0.176904, -0.124327, 0.176904
-0.063615, 0.002095, -0.063615
0.172158, -0.093227, 0.172158
-0.060225, 0.011296, -0.060225
0.161634, -0.050113, 0.161634
-0.077548, 0.045112, -0.077548
0.118772, -0.014725, 0.118772
-0.107592, 0.074321, -0.107592
0.088442, 0.023147, 0.088442
-0.186101, 0.099118, -0.186101
0.120551, 0.087139, 0.120551
-0.215285, 0.117313, -0.215285
0.111362, 0.114712, 0.111362
