-0.017653, -0.009460, -0.017653
0.219114, -0.044873, 0.219114
-0.035910, -0.020031, -0.035910
0.200856, -0.055446, 0.200856
-0.054168, -0.030603, -0.054168
0.182599, -0.066017, 0.182599
-0.072426, -0.041174, -0.072426
0.164341, -0.076589, 0.164341
-0.095106, -0.052580, -0.095106
0.150507, -0.086327, 0.150507
-0.106335, -0.063874, -0.106335
0.144370, -0.087985, 0.144370
-0.115123, -0.072578, -0.115123
0.133817, -0.083969, 0.133817
-0.123181, -0.065736, -0.123181
0.121747, -0.073369, 0.121747
-0.125416, -0.058508, -0.125416
0.115700, -0.041996, 0.115700
-0.132348, -0.052664, -0.132348
0.075017, -0.019659, 0.075017
-0.148721, -0.040406, -0.148721
0.038934, 0.025211, 0.038934
-0.151272, -0.022929, -0.151272
0.002796, 0.044706, 0.002796
-0.207669, -0.007986, -0.207669
0.027458, 0.101004, 0.027458
-0.219804, 0.019268, -0.219804
0.062931, 0.124053, 0.062931
-0.217666, 0.048588, -0.217666
0.116827, 0.155367, 0.116827
-0.158425, 0.115381, -0.158425
0.146740, 0.171456, 0.146740
-0.113849, 0.156822, -0.113849
0.191316, 0.212897, 0.191316
-0.163336, 0.003416, -0.163336
0.072353, 0.001596, 0.072353
-0.161886, -0.006501, -0.161886
0.073803, -0.008321, 0.073803
-0.160437, -0.016417, -0.160437
0.075252, -0.018237, 0.075252
-0.152745, -0.024881, -0.152745
0.070459, -0.029607, 0.070459
-0.138089, -0.020966, -0.138089
0.084691, -0.047720, 0.084691
-0.116455, -0.007560, -0.116455
0.104073, -0.054606, 0.104073
-0.101529, 0.006440, -0.101529
0.134149, -0.054497, 0.134149
-0.096982, 0.026834, -0.096982
0.157526, -0.054307, 0.157526
-0.086967, 0.036510, -0.086967
0.164169, -0.036777, 0.164169
-0.075455, 0.016086, -0.075455
0.134914, -0.026580, 0.134914
-0.095217, 0.024596, -0.095217
0.125542, 0.000544, 0.125542
-0.072027, 0.014179, -0.072027
0.094676, 0.003369, 0.094676
-0.145525, 0.014906, -0.145525
0.165537, 0.021670, 0.165537
-0.149163, -0.001672, -0.149163
0.151748, 0.026894, 0.151748
-0.156930, 0.011144, -0.156930
0.176042, 0.036735, 0.176042
-0.148666, 0.022473, -0.148666
0.184305, 0.048064, 0.184305
-0.140403, 0.033801, -0.140403
0.192569, 0.059393, 0.192569
-0.265390, -0.267408, -0.265390
0.061094, -0.269340, 0.061094
-0.274978, -0.244439, -0.274978
0.063902, -0.251765, 0.063902
-0.248769, -0.220455, -0.248769
0.053470, -0.229294, 0.053470
-0.215206, -0.188518, -0.215206
0.058067, -0.200496, 0.058067
-0.201558, -0.152839, -0.201558
0.079652, -0.167000, 0.079652
-0.183753, -0.108434, -0.183753
0.109639, -0.129099, 0.109639
-0.170309, -0.065339, -0.170309
0.132808, -0.088058, 0.132808
-0.158224, 0.004482, -0.158224
0.152201, -0.039366, 0.152201
-0.130975, 0.049724, -0.130975
0.168632, 0.010595, 0.168632
-0.100184, 0.098326, -0.100184
0.169474, 0.055020, 0.169474
-0.070249, 0.138095, -0.070249
0.161895, 0.086260, 0.161895
-0.043116, 0.183296, -0.043116
0.173422, 0.128092, 0.173422
-0.050473, 0.243918, -0.050473
0.216876, 0.182753, 0.216876
-0.079898, 0.247430, -0.079898
0.235560, 0.181389, 0.235560
-0.090437, 0.225610, -0.090437
0.232694, 0.184962, 0.232694
-0.094370, 0.209446, -0.094370
0.225151, 0.164972, 0.225151
-0.159984, 0.151633, -0.159984
0.243342, 0.075855, 0.243342
-0.317660, -0.126480, -0.317660
-0.093125, -0.015145, -0.093125
-0.242329, -0.124282, -0.242329
-0.017794, -0.012947, -0.017794
-0.166998, -0.122084, -0.166998
0.057536, -0.010749, 0.057536
-0.075450, -0.087763, -0.075450
0.116650, -0.040675, 0.116650
-0.032433, -0.046116, -0.032433
0.184107, -0.056414, 0.184107
0.008013, -0.003742, 0.008013
0.265418, -0.090872, 0.265418
0.030148, 0.029064, 0.030148
0.308381, -0.096656, 0.308381
0.022869, 0.031358, 0.022869
0.307369, -0.082510, 0.307369
-0.002445, 0.032737, -0.002445
0.277462, -0.053861, 0.277462
-0.032834, 0.035388, -0.032834
